"","id","from","to","trans","Tstart","Tstop","time","status","A","M","C","A.1","A.2","A.3","M.1","M.2","M.3","C.1","C.2","C.3"
"577",229,2,3,3,0,1.634,1.634,1,1,0,1,0,0,1,0,0,0,0,0,1
"578",230,1,2,1,0,0.128,0.128,0,0,0.604,0,0,0,0,0.604,0,0,0,0,0
"579",230,1,3,2,0,0.128,0.128,1,0,0.604,0,0,0,0,0,0.604,0,0,0,0
"580",231,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"581",231,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"582",231,2,3,3,0,0.761,0.761,1,1,0,1,0,0,1,0,0,0,0,0,1
"583",232,1,2,1,0,0,0,0,1,0.428,0,1,0,0,0.428,0,0,0,0,0
"584",232,1,3,2,0,0,0,1,1,0.428,0,0,1,0,0,0.428,0,0,0,0
"585",233,1,2,1,0,0,0,0,1,0.077,0,1,0,0,0.077,0,0,0,0,0
"586",233,1,3,2,0,0,0,1,1,0.077,0,0,1,0,0,0.077,0,0,0,0
"587",234,1,2,1,0,1.365,1.365,0,0,1.412,1,0,0,0,1.412,0,0,1,0,0
"588",234,1,3,2,0,1.365,1.365,1,0,1.412,1,0,0,0,0,1.412,0,0,1,0
"589",235,1,2,1,0,0.103,0.103,0,0,0.266,1,0,0,0,0.266,0,0,1,0,0
"590",235,1,3,2,0,0.103,0.103,1,0,0.266,1,0,0,0,0,0.266,0,0,1,0
"591",236,1,2,1,0,0,0,0,1,0.166,0,1,0,0,0.166,0,0,0,0,0
"592",236,1,3,2,0,0,0,1,1,0.166,0,0,1,0,0,0.166,0,0,0,0
"593",237,1,2,1,0,0.044,0.044,1,0,0.044,0,0,0,0,0.044,0,0,0,0,0
"594",237,1,3,2,0,0.044,0.044,0,0,0.044,0,0,0,0,0,0.044,0,0,0,0
"595",237,2,3,3,0.044,0.144,0.1,1,0,0.044,0,0,0,0,0,0,0.044,0,0,0
"596",238,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"597",238,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"598",238,2,3,3,0,3.91,3.91,1,1,0,1,0,0,1,0,0,0,0,0,1
"599",239,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"600",239,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"601",239,2,3,3,0,1.535,1.535,0,1,0,1,0,0,1,0,0,0,0,0,1
"602",240,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"603",240,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"604",240,2,3,3,0,0.005,0.005,1,1,0,1,0,0,1,0,0,0,0,0,1
"605",241,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"606",241,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"607",241,2,3,3,0,0.083,0.083,1,1,0,1,0,0,1,0,0,0,0,0,1
"608",242,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"609",242,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"610",242,2,3,3,0,0.708,0.708,1,1,0,1,0,0,1,0,0,0,0,0,1
"611",243,1,2,1,0,0.072,0.072,0,0,0.496,0,0,0,0,0.496,0,0,0,0,0
"612",243,1,3,2,0,0.072,0.072,1,0,0.496,0,0,0,0,0,0.496,0,0,0,0
"613",244,1,2,1,0,0.258,0.258,0,0,0.833,1,0,0,0,0.833,0,0,1,0,0
"614",244,1,3,2,0,0.258,0.258,1,0,0.833,1,0,0,0,0,0.833,0,0,1,0
"615",245,1,2,1,0,0.153,0.153,0,0,0.333,1,0,0,0,0.333,0,0,1,0,0
"616",245,1,3,2,0,0.153,0.153,1,0,0.333,1,0,0,0,0,0.333,0,0,1,0
"617",246,1,2,1,0,0.117,0.117,0,0,0.352,1,0,0,0,0.352,0,0,1,0,0
"618",246,1,3,2,0,0.117,0.117,1,0,0.352,1,0,0,0,0,0.352,0,0,1,0
"619",247,1,2,1,0,0.602,0.602,1,0,0.602,0,0,0,0,0.602,0,0,0,0,0
"620",247,1,3,2,0,0.602,0.602,0,0,0.602,0,0,0,0,0,0.602,0,0,0,0
"621",247,2,3,3,0.602,2.082,1.48,1,0,0.602,0,0,0,0,0,0,0.602,0,0,0
"622",248,1,2,1,0,0.136,0.136,0,0,0.37,1,0,0,0,0.37,0,0,1,0,0
"623",248,1,3,2,0,0.136,0.136,1,0,0.37,1,0,0,0,0,0.37,0,0,1,0
"624",249,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"625",249,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"626",249,2,3,3,0,0.368,0.368,1,1,0,1,0,0,1,0,0,0,0,0,1
"627",250,1,2,1,0,0,0,0,1,0.04,0,1,0,0,0.04,0,0,0,0,0
"628",250,1,3,2,0,0,0,1,1,0.04,0,0,1,0,0,0.04,0,0,0,0
"629",251,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"630",251,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"631",251,2,3,3,0,1.136,1.136,1,1,0,1,0,0,1,0,0,0,0,0,1
"632",252,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"633",252,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"634",252,2,3,3,0,0.085,0.085,1,1,0,1,0,0,1,0,0,0,0,0,1
"635",253,1,2,1,0,0,0,0,1,0.337,0,1,0,0,0.337,0,0,0,0,0
"636",253,1,3,2,0,0,0,1,1,0.337,0,0,1,0,0,0.337,0,0,0,0
"637",254,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"638",254,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"639",254,2,3,3,0,0.146,0.146,1,1,0,1,0,0,1,0,0,0,0,0,1
"640",255,1,2,1,0,0.301,0.301,1,0,0.301,1,0,0,0,0.301,0,0,1,0,0
"641",255,1,3,2,0,0.301,0.301,0,0,0.301,1,0,0,0,0,0.301,0,0,1,0
"642",255,2,3,3,0.301,0.424,0.123,1,0,0.301,1,0,0,0,0,0,0.301,0,0,1
"643",256,1,2,1,0,0.039,0.039,0,0,0.73,0,0,0,0,0.73,0,0,0,0,0
"644",256,1,3,2,0,0.039,0.039,1,0,0.73,0,0,0,0,0,0.73,0,0,0,0
"645",257,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"646",257,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"647",257,2,3,3,0,5.763,5.763,0,1,0,1,0,0,1,0,0,0,0,0,1
"648",258,1,2,1,0,0,0,0,1,1.21,0,1,0,0,1.21,0,0,0,0,0
"649",258,1,3,2,0,0,0,1,1,1.21,0,0,1,0,0,1.21,0,0,0,0
"650",259,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"651",259,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"652",259,2,3,3,0,2.291,2.291,1,1,0,1,0,0,1,0,0,0,0,0,1
"653",260,1,2,1,0,1.029,1.029,0,0,1.403,1,0,0,0,1.403,0,0,1,0,0
"654",260,1,3,2,0,1.029,1.029,1,0,1.403,1,0,0,0,0,1.403,0,0,1,0
"655",261,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"656",261,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"657",261,2,3,3,0,1.722,1.722,1,1,0,1,0,0,1,0,0,0,0,0,1
"658",262,1,2,1,0,0,0,0,1,0.847,0,1,0,0,0.847,0,0,0,0,0
"659",262,1,3,2,0,0,0,1,1,0.847,0,0,1,0,0,0.847,0,0,0,0
"660",263,1,2,1,0,0.334,0.334,0,0,0.399,1,0,0,0,0.399,0,0,1,0,0
"661",263,1,3,2,0,0.334,0.334,1,0,0.399,1,0,0,0,0,0.399,0,0,1,0
"662",264,1,2,1,0,0.236,0.236,1,0,0.236,1,0,0,0,0.236,0,0,1,0,0
"663",264,1,3,2,0,0.236,0.236,0,0,0.236,1,0,0,0,0,0.236,0,0,1,0
"664",264,2,3,3,0.236,4.169,3.933,1,0,0.236,1,0,0,0,0,0,0.236,0,0,1
"665",265,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"666",265,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"667",265,2,3,3,0,1.21,1.21,0,1,0,1,0,0,1,0,0,0,0,0,1
"668",266,1,2,1,0,0.199,0.199,0,0,0.566,1,0,0,0,0.566,0,0,1,0,0
"669",266,1,3,2,0,0.199,0.199,1,0,0.566,1,0,0,0,0,0.566,0,0,1,0
"670",267,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"671",267,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"672",267,2,3,3,0,2.48,2.48,1,1,0,1,0,0,1,0,0,0,0,0,1
"673",268,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"674",268,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"675",268,2,3,3,0,2.867,2.867,1,1,0,1,0,0,1,0,0,0,0,0,1
"676",269,1,2,1,0,0.074,0.074,1,0,0.074,0,0,0,0,0.074,0,0,0,0,0
"677",269,1,3,2,0,0.074,0.074,0,0,0.074,0,0,0,0,0,0.074,0,0,0,0
"678",269,2,3,3,0.074,0.427,0.353,1,0,0.074,0,0,0,0,0,0,0.074,0,0,0
"679",270,1,2,1,0,0.449,0.449,1,0,0.449,1,0,0,0,0.449,0,0,1,0,0
"680",270,1,3,2,0,0.449,0.449,0,0,0.449,1,0,0,0,0,0.449,0,0,1,0
"681",270,2,3,3,0.449,0.549,0.1,1,0,0.449,1,0,0,0,0,0,0.449,0,0,1
"682",271,1,2,1,0,0.713,0.713,0,0,1.588,0,0,0,0,1.588,0,0,0,0,0
"683",271,1,3,2,0,0.713,0.713,1,0,1.588,0,0,0,0,0,1.588,0,0,0,0
"684",272,1,2,1,0,0.64,0.64,0,0,1.005,1,0,0,0,1.005,0,0,1,0,0
"685",272,1,3,2,0,0.64,0.64,1,0,1.005,1,0,0,0,0,1.005,0,0,1,0
"686",273,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"687",273,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"688",273,2,3,3,0,0.227,0.227,1,1,0,1,0,0,1,0,0,0,0,0,1
"689",274,1,2,1,0,0.009,0.009,0,0,1.078,0,0,0,0,1.078,0,0,0,0,0
"690",274,1,3,2,0,0.009,0.009,1,0,1.078,0,0,0,0,0,1.078,0,0,0,0
"691",275,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"692",275,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"693",275,2,3,3,0,1.527,1.527,1,1,0,1,0,0,1,0,0,0,0,0,1
"694",276,1,2,1,0,0,0,0,1,0.658,0,1,0,0,0.658,0,0,0,0,0
"695",276,1,3,2,0,0,0,1,1,0.658,0,0,1,0,0,0.658,0,0,0,0
"696",277,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"697",277,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"698",277,2,3,3,0,0.027,0.027,1,1,0,1,0,0,1,0,0,0,0,0,1
"699",278,1,2,1,0,0.267,0.267,1,0,0.267,1,0,0,0,0.267,0,0,1,0,0
"700",278,1,3,2,0,0.267,0.267,0,0,0.267,1,0,0,0,0,0.267,0,0,1,0
"701",278,2,3,3,0.267,3.762,3.495,0,0,0.267,1,0,0,0,0,0,0.267,0,0,1
"702",279,1,2,1,0,0,0,0,1,1.7,0,1,0,0,1.7,0,0,0,0,0
"703",279,1,3,2,0,0,0,1,1,1.7,0,0,1,0,0,1.7,0,0,0,0
"704",280,1,2,1,0,0.838,0.838,0,0,1.708,1,0,0,0,1.708,0,0,1,0,0
"705",280,1,3,2,0,0.838,0.838,1,0,1.708,1,0,0,0,0,1.708,0,0,1,0
"706",281,1,2,1,0,0.391,0.391,1,0,0.391,0,0,0,0,0.391,0,0,0,0,0
"707",281,1,3,2,0,0.391,0.391,0,0,0.391,0,0,0,0,0,0.391,0,0,0,0
"708",281,2,3,3,0.391,3.227,2.836,0,0,0.391,0,0,0,0,0,0,0.391,0,0,0
"709",282,1,2,1,0,0,0,0,1,1.145,0,1,0,0,1.145,0,0,0,0,0
"710",282,1,3,2,0,0,0,1,1,1.145,0,0,1,0,0,1.145,0,0,0,0
"711",283,1,2,1,0,0.228,0.228,1,0,0.228,0,0,0,0,0.228,0,0,0,0,0
"712",283,1,3,2,0,0.228,0.228,0,0,0.228,0,0,0,0,0,0.228,0,0,0,0
"713",283,2,3,3,0.228,2.369,2.141,1,0,0.228,0,0,0,0,0,0,0.228,0,0,0
"714",284,1,2,1,0,1.688,1.688,0,0,1.884,1,0,0,0,1.884,0,0,1,0,0
"715",284,1,3,2,0,1.688,1.688,1,0,1.884,1,0,0,0,0,1.884,0,0,1,0
"716",285,1,2,1,0,0.801,0.801,0,0,1.8,1,0,0,0,1.8,0,0,1,0,0
"717",285,1,3,2,0,0.801,0.801,1,0,1.8,1,0,0,0,0,1.8,0,0,1,0
"718",286,1,2,1,0,0.227,0.227,1,0,0.227,0,0,0,0,0.227,0,0,0,0,0
"719",286,1,3,2,0,0.227,0.227,0,0,0.227,0,0,0,0,0,0.227,0,0,0,0
"720",286,2,3,3,0.227,1.278,1.051,1,0,0.227,0,0,0,0,0,0,0.227,0,0,0
"721",287,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"722",287,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"723",287,2,3,3,0,6.49,6.49,0,1,0,1,0,0,1,0,0,0,0,0,1
"724",288,1,2,1,0,0.498,0.498,1,0,0.498,1,0,0,0,0.498,0,0,1,0,0
"725",288,1,3,2,0,0.498,0.498,0,0,0.498,1,0,0,0,0,0.498,0,0,1,0
"726",288,2,3,3,0.498,0.534,0.036,1,0,0.498,1,0,0,0,0,0,0.498,0,0,1
"727",289,1,2,1,0,0.164,0.164,1,0,0.164,0,0,0,0,0.164,0,0,0,0,0
"728",289,1,3,2,0,0.164,0.164,0,0,0.164,0,0,0,0,0,0.164,0,0,0,0
"729",289,2,3,3,0.164,0.642,0.478,1,0,0.164,0,0,0,0,0,0,0.164,0,0,0
"730",290,1,2,1,0,0.553,0.553,0,0,0.669,1,0,0,0,0.669,0,0,1,0,0
"731",290,1,3,2,0,0.553,0.553,1,0,0.669,1,0,0,0,0,0.669,0,0,1,0
"732",291,1,2,1,0,0.139,0.139,0,0,0.679,0,0,0,0,0.679,0,0,0,0,0
"733",291,1,3,2,0,0.139,0.139,1,0,0.679,0,0,0,0,0,0.679,0,0,0,0
"734",292,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"735",292,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"736",292,2,3,3,0,1.489,1.489,1,1,0,1,0,0,1,0,0,0,0,0,1
"737",293,1,2,1,0,0.724,0.724,0,0,0.929,1,0,0,0,0.929,0,0,1,0,0
"738",293,1,3,2,0,0.724,0.724,1,0,0.929,1,0,0,0,0,0.929,0,0,1,0
"739",294,1,2,1,0,1.655,1.655,1,0,1.655,1,0,0,0,1.655,0,0,1,0,0
"740",294,1,3,2,0,1.655,1.655,0,0,1.655,1,0,0,0,0,1.655,0,0,1,0
"741",294,2,3,3,1.655,2.8,1.145,1,0,1.655,1,0,0,0,0,0,1.655,0,0,1
"742",295,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"743",295,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"744",295,2,3,3,0,5.259,5.259,1,1,0,1,0,0,1,0,0,0,0,0,1
"745",296,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"746",296,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"747",296,2,3,3,0,2.309,2.309,1,1,0,1,0,0,1,0,0,0,0,0,1
"748",297,1,2,1,0,0,0,0,1,0.141,0,1,0,0,0.141,0,0,0,0,0
"749",297,1,3,2,0,0,0,1,1,0.141,0,0,1,0,0,0.141,0,0,0,0
"750",298,1,2,1,0,0,0,0,1,0.6,0,1,0,0,0.6,0,0,0,0,0
"751",298,1,3,2,0,0,0,1,1,0.6,0,0,1,0,0,0.6,0,0,0,0
"752",299,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"753",299,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"754",299,2,3,3,0,1.179,1.179,1,1,0,1,0,0,1,0,0,0,0,0,1
"755",300,1,2,1,0,0.715,0.715,1,0,0.715,0,0,0,0,0.715,0,0,0,0,0
"756",300,1,3,2,0,0.715,0.715,0,0,0.715,0,0,0,0,0,0.715,0,0,0,0
"757",300,2,3,3,0.715,1.244,0.529,1,0,0.715,0,0,0,0,0,0,0.715,0,0,0
"758",301,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"759",301,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"760",301,2,3,3,0,2.201,2.201,1,1,0,1,0,0,1,0,0,0,0,0,1
"761",302,1,2,1,0,0.723,0.723,1,0,0.723,0,0,0,0,0.723,0,0,0,0,0
"762",302,1,3,2,0,0.723,0.723,0,0,0.723,0,0,0,0,0,0.723,0,0,0,0
"763",302,2,3,3,0.723,1.396,0.673,1,0,0.723,0,0,0,0,0,0,0.723,0,0,0
"764",303,1,2,1,0,0.958,0.958,1,0,0.958,0,0,0,0,0.958,0,0,0,0,0
"765",303,1,3,2,0,0.958,0.958,0,0,0.958,0,0,0,0,0,0.958,0,0,0,0
"766",303,2,3,3,0.958,4.199,3.241,1,0,0.958,0,0,0,0,0,0,0.958,0,0,0
"767",304,1,2,1,0,0.292,0.292,0,0,1.783,1,0,0,0,1.783,0,0,1,0,0
"768",304,1,3,2,0,0.292,0.292,1,0,1.783,1,0,0,0,0,1.783,0,0,1,0
"769",305,1,2,1,0,0.781,0.781,0,0,1.764,0,0,0,0,1.764,0,0,0,0,0
"770",305,1,3,2,0,0.781,0.781,1,0,1.764,0,0,0,0,0,1.764,0,0,0,0
"771",306,1,2,1,0,0,0,0,1,0.207,0,1,0,0,0.207,0,0,0,0,0
"772",306,1,3,2,0,0,0,1,1,0.207,0,0,1,0,0,0.207,0,0,0,0
"773",307,1,2,1,0,0.079,0.079,1,0,0.079,0,0,0,0,0.079,0,0,0,0,0
"774",307,1,3,2,0,0.079,0.079,0,0,0.079,0,0,0,0,0,0.079,0,0,0,0
"775",307,2,3,3,0.079,0.328,0.249,1,0,0.079,0,0,0,0,0,0,0.079,0,0,0
"776",308,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"777",308,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"778",308,2,3,3,0,4.115,4.115,1,1,0,1,0,0,1,0,0,0,0,0,1
"779",309,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"780",309,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"781",309,2,3,3,0,1.357,1.357,1,1,0,1,0,0,1,0,0,0,0,0,1
"782",310,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"783",310,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"784",310,2,3,3,0,1.1,1.1,1,1,0,1,0,0,1,0,0,0,0,0,1
"785",311,1,2,1,0,0.038,0.038,0,0,0.174,0,0,0,0,0.174,0,0,0,0,0
"786",311,1,3,2,0,0.038,0.038,1,0,0.174,0,0,0,0,0,0.174,0,0,0,0
"787",312,1,2,1,0,0,0,0,1,0.058,0,1,0,0,0.058,0,0,0,0,0
"788",312,1,3,2,0,0,0,1,1,0.058,0,0,1,0,0,0.058,0,0,0,0
"789",313,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"790",313,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"791",313,2,3,3,0,0.567,0.567,1,1,0,1,0,0,1,0,0,0,0,0,1
"792",314,1,2,1,0,0.264,0.264,1,0,0.264,0,0,0,0,0.264,0,0,0,0,0
"793",314,1,3,2,0,0.264,0.264,0,0,0.264,0,0,0,0,0,0.264,0,0,0,0
"794",314,2,3,3,0.264,0.375,0.111,1,0,0.264,0,0,0,0,0,0,0.264,0,0,0
"795",315,1,2,1,0,0.931,0.931,0,0,2.55,0,0,0,0,2.55,0,0,0,0,0
"796",315,1,3,2,0,0.931,0.931,1,0,2.55,0,0,0,0,0,2.55,0,0,0,0
"797",316,1,2,1,0,0.387,0.387,0,0,0.608,0,0,0,0,0.608,0,0,0,0,0
"798",316,1,3,2,0,0.387,0.387,1,0,0.608,0,0,0,0,0,0.608,0,0,0,0
"799",317,1,2,1,0,2.253,2.253,0,0,4.111,0,0,0,0,4.111,0,0,0,0,0
"800",317,1,3,2,0,2.253,2.253,1,0,4.111,0,0,0,0,0,4.111,0,0,0,0
"801",318,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"802",318,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"803",318,2,3,3,0,0.823,0.823,1,1,0,1,0,0,1,0,0,0,0,0,1
"804",319,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"805",319,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"806",319,2,3,3,0,0.998,0.998,1,1,0,1,0,0,1,0,0,0,0,0,1
"807",320,1,2,1,0,0.417,0.417,0,0,0.417,1,0,0,0,0.417,0,0,1,0,0
"808",320,1,3,2,0,0.417,0.417,0,0,0.417,1,0,0,0,0,0.417,0,0,1,0
"809",321,1,2,1,0,0.028,0.028,0,0,0.553,1,0,0,0,0.553,0,0,1,0,0
"810",321,1,3,2,0,0.028,0.028,1,0,0.553,1,0,0,0,0,0.553,0,0,1,0
"811",322,1,2,1,0,0.357,0.357,1,0,0.357,1,0,0,0,0.357,0,0,1,0,0
"812",322,1,3,2,0,0.357,0.357,0,0,0.357,1,0,0,0,0,0.357,0,0,1,0
"813",322,2,3,3,0.357,0.43,0.073,1,0,0.357,1,0,0,0,0,0,0.357,0,0,1
"814",323,1,2,1,0,0,0,0,1,0.443,0,1,0,0,0.443,0,0,0,0,0
"815",323,1,3,2,0,0,0,1,1,0.443,0,0,1,0,0,0.443,0,0,0,0
"816",324,1,2,1,0,0.172,0.172,1,0,0.172,0,0,0,0,0.172,0,0,0,0,0
"817",324,1,3,2,0,0.172,0.172,0,0,0.172,0,0,0,0,0,0.172,0,0,0,0
"818",324,2,3,3,0.172,1.96,1.788,1,0,0.172,0,0,0,0,0,0,0.172,0,0,0
"819",325,1,2,1,0,0.387,0.387,0,0,1.686,1,0,0,0,1.686,0,0,1,0,0
"820",325,1,3,2,0,0.387,0.387,1,0,1.686,1,0,0,0,0,1.686,0,0,1,0
"821",326,1,2,1,0,1.336,1.336,0,0,1.712,0,0,0,0,1.712,0,0,0,0,0
"822",326,1,3,2,0,1.336,1.336,1,0,1.712,0,0,0,0,0,1.712,0,0,0,0
"823",327,1,2,1,0,1.089,1.089,1,0,1.089,1,0,0,0,1.089,0,0,1,0,0
"824",327,1,3,2,0,1.089,1.089,0,0,1.089,1,0,0,0,0,1.089,0,0,1,0
"825",327,2,3,3,1.089,2.015,0.926,1,0,1.089,1,0,0,0,0,0,1.089,0,0,1
"826",328,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"827",328,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"828",328,2,3,3,0,0.349,0.349,1,1,0,1,0,0,1,0,0,0,0,0,1
"829",329,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"830",329,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"831",329,2,3,3,0,0.416,0.416,1,1,0,1,0,0,1,0,0,0,0,0,1
"832",330,1,2,1,0,0,0,0,1,0.247,0,1,0,0,0.247,0,0,0,0,0
"833",330,1,3,2,0,0,0,1,1,0.247,0,0,1,0,0,0.247,0,0,0,0
"834",331,1,2,1,0,0.386,0.386,0,0,0.482,0,0,0,0,0.482,0,0,0,0,0
"835",331,1,3,2,0,0.386,0.386,1,0,0.482,0,0,0,0,0,0.482,0,0,0,0
"836",332,1,2,1,0,0,0,0,1,0.099,0,1,0,0,0.099,0,0,0,0,0
"837",332,1,3,2,0,0,0,1,1,0.099,0,0,1,0,0,0.099,0,0,0,0
"838",333,1,2,1,0,0.022,0.022,0,0,1.466,0,0,0,0,1.466,0,0,0,0,0
"839",333,1,3,2,0,0.022,0.022,1,0,1.466,0,0,0,0,0,1.466,0,0,0,0
"840",334,1,2,1,0,0.586,0.586,1,0,0.586,1,0,0,0,0.586,0,0,1,0,0
"841",334,1,3,2,0,0.586,0.586,0,0,0.586,1,0,0,0,0,0.586,0,0,1,0
"842",334,2,3,3,0.586,0.616,0.03,1,0,0.586,1,0,0,0,0,0,0.586,0,0,1
"843",335,1,2,1,0,0.066,0.066,1,0,0.066,0,0,0,0,0.066,0,0,0,0,0
"844",335,1,3,2,0,0.066,0.066,0,0,0.066,0,0,0,0,0,0.066,0,0,0,0
"845",335,2,3,3,0.066,0.464,0.398,1,0,0.066,0,0,0,0,0,0,0.066,0,0,0
"846",336,1,2,1,0,0,0,0,1,1.784,0,1,0,0,1.784,0,0,0,0,0
"847",336,1,3,2,0,0,0,1,1,1.784,0,0,1,0,0,1.784,0,0,0,0
"848",337,1,2,1,0,0.142,0.142,1,0,0.142,1,0,0,0,0.142,0,0,1,0,0
"849",337,1,3,2,0,0.142,0.142,0,0,0.142,1,0,0,0,0,0.142,0,0,1,0
"850",337,2,3,3,0.142,2.08,1.938,1,0,0.142,1,0,0,0,0,0,0.142,0,0,1
"851",338,1,2,1,0,0.483,0.483,0,0,0.578,0,0,0,0,0.578,0,0,0,0,0
"852",338,1,3,2,0,0.483,0.483,1,0,0.578,0,0,0,0,0,0.578,0,0,0,0
"853",339,1,2,1,0,0.641,0.641,1,0,0.641,1,0,0,0,0.641,0,0,1,0,0
"854",339,1,3,2,0,0.641,0.641,0,0,0.641,1,0,0,0,0,0.641,0,0,1,0
"855",339,2,3,3,0.641,2.132,1.491,1,0,0.641,1,0,0,0,0,0,0.641,0,0,1
"856",340,1,2,1,0,0.191,0.191,0,0,0.936,0,0,0,0,0.936,0,0,0,0,0
"857",340,1,3,2,0,0.191,0.191,1,0,0.936,0,0,0,0,0,0.936,0,0,0,0
"858",341,1,2,1,0,0.078,0.078,0,0,0.645,0,0,0,0,0.645,0,0,0,0,0
"859",341,1,3,2,0,0.078,0.078,1,0,0.645,0,0,0,0,0,0.645,0,0,0,0
"860",342,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"861",342,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"862",342,2,3,3,0,1.91,1.91,1,1,0,1,0,0,1,0,0,0,0,0,1
"863",343,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"864",343,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
