"","id","from","to","trans","Tstart","Tstop","time","status","A","M","C","A.1","A.2","A.3","M.1","M.2","M.3","C.1","C.2","C.3"
"541",215,1,2,1,0,0.012,0.012,1,1,0.012,0,1,0,0,0.012,0,0,0,0,0
"542",215,1,3,2,0,0.012,0.012,0,1,0.012,0,0,1,0,0,0.012,0,0,0,0
"543",215,2,3,3,0.012,0.53,0.518,1,1,0.012,0,0,0,1,0,0,0.012,0,0,0
"544",216,1,2,1,0,0.034,0.034,0,1,0.398,0,1,0,0,0.398,0,0,0,0,0
"545",216,1,3,2,0,0.034,0.034,1,1,0.398,0,0,1,0,0,0.398,0,0,0,0
"546",217,1,2,1,0,0.651,0.651,0,1,0.663,1,1,0,0,0.663,0,0,1,0,0
"547",217,1,3,2,0,0.651,0.651,1,1,0.663,1,0,1,0,0,0.663,0,0,1,0
"548",218,1,2,1,0,0.226,0.226,0,1,0.506,0,1,0,0,0.506,0,0,0,0,0
"549",218,1,3,2,0,0.226,0.226,1,1,0.506,0,0,1,0,0,0.506,0,0,0,0
"550",219,1,2,1,0,0.491,0.491,1,0,0.491,0,0,0,0,0.491,0,0,0,0,0
"551",219,1,3,2,0,0.491,0.491,0,0,0.491,0,0,0,0,0,0.491,0,0,0,0
"552",219,2,3,3,0.491,0.563,0.072,1,0,0.491,0,0,0,0,0,0,0.491,0,0,0
"553",220,1,2,1,0,0.584,0.584,0,1,4.349,0,1,0,0,4.349,0,0,0,0,0
"554",220,1,3,2,0,0.584,0.584,1,1,4.349,0,0,1,0,0,4.349,0,0,0,0
"555",221,1,2,1,0,0.309,0.309,0,0,0.445,0,0,0,0,0.445,0,0,0,0,0
"556",221,1,3,2,0,0.309,0.309,1,0,0.445,0,0,0,0,0,0.445,0,0,0,0
"557",222,1,2,1,0,1.332,1.332,0,0,1.876,1,0,0,0,1.876,0,0,1,0,0
"558",222,1,3,2,0,1.332,1.332,1,0,1.876,1,0,0,0,0,1.876,0,0,1,0
"559",223,1,2,1,0,0.527,0.527,0,1,0.766,0,1,0,0,0.766,0,0,0,0,0
"560",223,1,3,2,0,0.527,0.527,1,1,0.766,0,0,1,0,0,0.766,0,0,0,0
"561",224,1,2,1,0,0.15,0.15,1,0,0.15,0,0,0,0,0.15,0,0,0,0,0
"562",224,1,3,2,0,0.15,0.15,0,0,0.15,0,0,0,0,0,0.15,0,0,0,0
"563",224,2,3,3,0.15,0.639,0.489,1,0,0.15,0,0,0,0,0,0,0.15,0,0,0
"564",225,1,2,1,0,0.093,0.093,1,1,0.093,1,1,0,0,0.093,0,0,1,0,0
"565",225,1,3,2,0,0.093,0.093,0,1,0.093,1,0,1,0,0,0.093,0,0,1,0
"566",225,2,3,3,0.093,1.015,0.922,1,1,0.093,1,0,0,1,0,0,0.093,0,0,1
"567",226,1,2,1,0,0.647,0.647,0,1,1.568,0,1,0,0,1.568,0,0,0,0,0
"568",226,1,3,2,0,0.647,0.647,1,1,1.568,0,0,1,0,0,1.568,0,0,0,0
"569",227,1,2,1,0,0.179,0.179,1,1,0.179,0,1,0,0,0.179,0,0,0,0,0
"570",227,1,3,2,0,0.179,0.179,0,1,0.179,0,0,1,0,0,0.179,0,0,0,0
"571",227,2,3,3,0.179,0.564,0.385,1,1,0.179,0,0,0,1,0,0,0.179,0,0,0
"572",228,1,2,1,0,0.567,0.567,0,1,0.921,0,1,0,0,0.921,0,0,0,0,0
"573",228,1,3,2,0,0.567,0.567,1,1,0.921,0,0,1,0,0,0.921,0,0,0,0
"574",229,1,2,1,0,0.332,0.332,0,1,3.439,0,1,0,0,3.439,0,0,0,0,0
"575",229,1,3,2,0,0.332,0.332,1,1,3.439,0,0,1,0,0,3.439,0,0,0,0
"576",230,1,2,1,0,0.128,0.128,0,0,0.604,0,0,0,0,0.604,0,0,0,0,0
"577",230,1,3,2,0,0.128,0.128,1,0,0.604,0,0,0,0,0,0.604,0,0,0,0
"578",231,1,2,1,0,0.106,0.106,0,1,1.505,0,1,0,0,1.505,0,0,0,0,0
"579",231,1,3,2,0,0.106,0.106,1,1,1.505,0,0,1,0,0,1.505,0,0,0,0
"580",232,1,2,1,0,0.622,0.622,1,1,0.622,0,1,0,0,0.622,0,0,0,0,0
"581",232,1,3,2,0,0.622,0.622,0,1,0.622,0,0,1,0,0,0.622,0,0,0,0
"582",232,2,3,3,0.622,2.996,2.374,1,1,0.622,0,0,0,1,0,0,0.622,0,0,0
"583",233,1,2,1,0,0.114,0.114,1,1,0.114,1,1,0,0,0.114,0,0,1,0,0
"584",233,1,3,2,0,0.114,0.114,0,1,0.114,1,0,1,0,0,0.114,0,0,1,0
"585",233,2,3,3,0.114,3.584,3.47,0,1,0.114,1,0,0,1,0,0,0.114,0,0,1
"586",234,1,2,1,0,1.52,1.52,0,0,1.614,0,0,0,0,1.614,0,0,0,0,0
"587",234,1,3,2,0,1.52,1.52,1,0,1.614,0,0,0,0,0,1.614,0,0,0,0
"588",235,1,2,1,0,0.115,0.115,0,0,0.304,0,0,0,0,0.304,0,0,0,0,0
"589",235,1,3,2,0,0.115,0.115,1,0,0.304,0,0,0,0,0,0.304,0,0,0,0
"590",236,1,2,1,0,0.241,0.241,1,1,0.241,0,1,0,0,0.241,0,0,0,0,0
"591",236,1,3,2,0,0.241,0.241,0,1,0.241,0,0,1,0,0,0.241,0,0,0,0
"592",236,2,3,3,0.241,1.573,1.332,1,1,0.241,0,0,0,1,0,0,0.241,0,0,0
"593",237,1,2,1,0,0.047,0.047,1,0,0.047,1,0,0,0,0.047,0,0,1,0,0
"594",237,1,3,2,0,0.047,0.047,0,0,0.047,1,0,0,0,0,0.047,0,0,1,0
"595",237,2,3,3,0.047,0.734,0.687,1,0,0.047,1,0,0,0,0,0,0.047,0,0,1
"596",238,1,2,1,0,0.181,0.181,0,1,0.633,0,1,0,0,0.633,0,0,0,0,0
"597",238,1,3,2,0,0.181,0.181,1,1,0.633,0,0,1,0,0,0.633,0,0,0,0
"598",239,1,2,1,0,0.903,0.903,1,1,0.903,0,1,0,0,0.903,0,0,0,0,0
"599",239,1,3,2,0,0.903,0.903,0,1,0.903,0,0,1,0,0,0.903,0,0,0,0
"600",239,2,3,3,0.903,1.33,0.427,1,1,0.903,0,0,0,1,0,0,0.903,0,0,0
"601",240,1,2,1,0,0.582,0.582,1,1,0.582,0,1,0,0,0.582,0,0,0,0,0
"602",240,1,3,2,0,0.582,0.582,0,1,0.582,0,0,1,0,0,0.582,0,0,0,0
"603",240,2,3,3,0.582,1.501,0.919,1,1,0.582,0,0,0,1,0,0,0.582,0,0,0
"604",241,1,2,1,0,0.012,0.012,1,1,0.012,0,1,0,0,0.012,0,0,0,0,0
"605",241,1,3,2,0,0.012,0.012,0,1,0.012,0,0,1,0,0,0.012,0,0,0,0
"606",241,2,3,3,0.012,0.117,0.105,1,1,0.012,0,0,0,1,0,0,0.012,0,0,0
"607",242,1,2,1,0,0.575,0.575,1,1,0.575,0,1,0,0,0.575,0,0,0,0,0
"608",242,1,3,2,0,0.575,0.575,0,1,0.575,0,0,1,0,0,0.575,0,0,0,0
"609",242,2,3,3,0.575,1.49,0.915,1,1,0.575,0,0,0,1,0,0,0.575,0,0,0
"610",243,1,2,1,0,0.072,0.072,0,0,0.525,1,0,0,0,0.525,0,0,1,0,0
"611",243,1,3,2,0,0.072,0.072,1,0,0.525,1,0,0,0,0,0.525,0,0,1,0
"612",244,1,2,1,0,0.287,0.287,0,0,0.952,0,0,0,0,0.952,0,0,0,0,0
"613",244,1,3,2,0,0.287,0.287,1,0,0.952,0,0,0,0,0,0.952,0,0,0,0
"614",245,1,2,1,0,0.17,0.17,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0
"615",245,1,3,2,0,0.17,0.17,1,0,0.38,0,0,0,0,0,0.38,0,0,0,0
"616",246,1,2,1,0,0.13,0.13,0,0,0.402,0,0,0,0,0.402,0,0,0,0,0
"617",246,1,3,2,0,0.13,0.13,1,0,0.402,0,0,0,0,0,0.402,0,0,0,0
"618",247,1,2,1,0,0.632,0.632,0,0,0.637,1,0,0,0,0.637,0,0,1,0,0
"619",247,1,3,2,0,0.632,0.632,1,0,0.637,1,0,0,0,0,0.637,0,0,1,0
"620",248,1,2,1,0,0.152,0.152,0,0,0.423,0,0,0,0,0.423,0,0,0,0,0
"621",248,1,3,2,0,0.152,0.152,1,0,0.423,0,0,0,0,0,0.423,0,0,0,0
"622",249,1,2,1,0,0.155,0.155,0,1,1.606,0,1,0,0,1.606,0,0,0,0,0
"623",249,1,3,2,0,0.155,0.155,1,1,1.606,0,0,1,0,0,1.606,0,0,0,0
"624",250,1,2,1,0,0.059,0.059,1,1,0.059,0,1,0,0,0.059,0,0,0,0,0
"625",250,1,3,2,0,0.059,0.059,0,1,0.059,0,0,1,0,0,0.059,0,0,0,0
"626",250,2,3,3,0.059,4.441,4.382,1,1,0.059,0,0,0,1,0,0,0.059,0,0,0
"627",251,1,2,1,0,0.229,0.229,0,1,0.334,0,1,0,0,0.334,0,0,0,0,0
"628",251,1,3,2,0,0.229,0.229,1,1,0.334,0,0,1,0,0,0.334,0,0,0,0
"629",252,1,2,1,0,1.099,1.099,0,1,2.342,0,1,0,0,2.342,0,0,0,0,0
"630",252,1,3,2,0,1.099,1.099,1,1,2.342,0,0,1,0,0,2.342,0,0,0,0
"631",253,1,2,1,0,0.265,0.265,0,1,0.503,1,1,0,0,0.503,0,0,1,0,0
"632",253,1,3,2,0,0.265,0.265,1,1,0.503,1,0,1,0,0,0.503,0,0,1,0
"633",254,1,2,1,0,0.174,0.174,1,1,0.174,0,1,0,0,0.174,0,0,0,0,0
"634",254,1,3,2,0,0.174,0.174,0,1,0.174,0,0,1,0,0,0.174,0,0,0,0
"635",254,2,3,3,0.174,0.36,0.186,1,1,0.174,0,0,0,1,0,0,0.174,0,0,0
"636",255,1,2,1,0,0.344,0.344,1,0,0.344,0,0,0,0,0.344,0,0,0,0,0
"637",255,1,3,2,0,0.344,0.344,0,0,0.344,0,0,0,0,0,0.344,0,0,0,0
"638",255,2,3,3,0.344,2.567,2.223,1,0,0.344,0,0,0,0,0,0,0.344,0,0,0
"639",256,1,2,1,0,0.039,0.039,0,0,0.773,1,0,0,0,0.773,0,0,1,0,0
"640",256,1,3,2,0,0.039,0.039,1,0,0.773,1,0,0,0,0,0.773,0,0,1,0
"641",257,1,2,1,0,0.415,0.415,1,1,0.415,0,1,0,0,0.415,0,0,0,0,0
"642",257,1,3,2,0,0.415,0.415,0,1,0.415,0,0,1,0,0,0.415,0,0,0,0
"643",257,2,3,3,0.415,0.925,0.51,1,1,0.415,0,0,0,1,0,0,0.415,0,0,0
"644",258,1,2,1,0,0.323,0.323,0,1,1.761,0,1,0,0,1.761,0,0,0,0,0
"645",258,1,3,2,0,0.323,0.323,1,1,1.761,0,0,1,0,0,1.761,0,0,0,0
"646",259,1,2,1,0,0.405,0.405,1,1,0.405,0,1,0,0,0.405,0,0,0,0,0
"647",259,1,3,2,0,0.405,0.405,0,1,0.405,0,0,1,0,0,0.405,0,0,0,0
"648",259,2,3,3,0.405,0.75,0.345,1,1,0.405,0,0,0,1,0,0,0.405,0,0,0
"649",260,1,2,1,0,1.145,1.145,0,0,1.604,0,0,0,0,1.604,0,0,0,0,0
"650",260,1,3,2,0,1.145,1.145,1,0,1.604,0,0,0,0,0,1.604,0,0,0,0
"651",261,1,2,1,0,0.683,0.683,0,1,0.958,0,1,0,0,0.958,0,0,0,0,0
"652",261,1,3,2,0,0.683,0.683,1,1,0.958,0,0,1,0,0,0.958,0,0,0,0
"653",262,1,2,1,0,0.346,0.346,0,1,1.263,1,1,0,0,1.263,0,0,1,0,0
"654",262,1,3,2,0,0.346,0.346,1,1,1.263,1,0,1,0,0,1.263,0,0,1,0
"655",263,1,2,1,0,0.372,0.372,0,0,0.456,0,0,0,0,0.456,0,0,0,0,0
"656",263,1,3,2,0,0.372,0.372,1,0,0.456,0,0,0,0,0,0.456,0,0,0,0
"657",264,1,2,1,0,0.27,0.27,1,0,0.27,0,0,0,0,0.27,0,0,0,0,0
"658",264,1,3,2,0,0.27,0.27,0,0,0.27,0,0,0,0,0,0.27,0,0,0,0
"659",264,2,3,3,0.27,0.353,0.083,1,0,0.27,0,0,0,0,0,0,0.27,0,0,0
"660",265,1,2,1,0,0.406,0.406,0,1,1.809,0,1,0,0,1.809,0,0,0,0,0
"661",265,1,3,2,0,0.406,0.406,1,1,1.809,0,0,1,0,0,1.809,0,0,0,0
"662",266,1,2,1,0,0.221,0.221,0,0,0.647,0,0,0,0,0.647,0,0,0,0,0
"663",266,1,3,2,0,0.221,0.221,1,0,0.647,0,0,0,0,0,0.647,0,0,0,0
"664",267,1,2,1,0,0.293,0.293,1,1,0.293,0,1,0,0,0.293,0,0,0,0,0
"665",267,1,3,2,0,0.293,0.293,0,1,0.293,0,0,1,0,0,0.293,0,0,0,0
"666",267,2,3,3,0.293,0.408,0.115,1,1,0.293,0,0,0,1,0,0,0.293,0,0,0
"667",268,1,2,1,0,0.226,0.226,1,1,0.226,0,1,0,0,0.226,0,0,0,0,0
"668",268,1,3,2,0,0.226,0.226,0,1,0.226,0,0,1,0,0,0.226,0,0,0,0
"669",268,2,3,3,0.226,0.561,0.335,1,1,0.226,0,0,0,1,0,0,0.226,0,0,0
"670",269,1,2,1,0,0.074,0.074,1,0,0.074,0,0,0,0,0.074,0,0,0,0,0
"671",269,1,3,2,0,0.074,0.074,0,0,0.074,0,0,0,0,0,0.074,0,0,0,0
"672",269,2,3,3,0.074,0.618,0.544,1,0,0.074,0,0,0,0,0,0,0.074,0,0,0
"673",270,1,2,1,0,0.513,0.513,1,0,0.513,0,0,0,0,0.513,0,0,0,0,0
"674",270,1,3,2,0,0.513,0.513,0,0,0.513,0,0,0,0,0,0.513,0,0,0,0
"675",270,2,3,3,0.513,1.351,0.838,1,0,0.513,0,0,0,0,0,0,0.513,0,0,0
"676",271,1,2,1,0,0.713,0.713,0,0,1.588,0,0,0,0,1.588,0,0,0,0,0
"677",271,1,3,2,0,0.713,0.713,1,0,1.588,0,0,0,0,0,1.588,0,0,0,0
"678",272,1,2,1,0,0.713,0.713,0,0,1.148,0,0,0,0,1.148,0,0,0,0,0
"679",272,1,3,2,0,0.713,0.713,1,0,1.148,0,0,0,0,0,1.148,0,0,0,0
"680",273,1,2,1,0,0.38,0.38,1,1,0.38,0,1,0,0,0.38,0,0,0,0,0
"681",273,1,3,2,0,0.38,0.38,0,1,0.38,0,0,1,0,0,0.38,0,0,0,0
"682",273,2,3,3,0.38,0.501,0.121,1,1,0.38,0,0,0,1,0,0,0.38,0,0,0
"683",274,1,2,1,0,0.009,0.009,0,0,1.078,0,0,0,0,1.078,0,0,0,0,0
"684",274,1,3,2,0,0.009,0.009,1,0,1.078,0,0,0,0,0,1.078,0,0,0,0
"685",275,1,2,1,0,0.348,0.348,0,1,0.463,0,1,0,0,0.463,0,0,0,0,0
"686",275,1,3,2,0,0.348,0.348,1,1,0.463,0,0,1,0,0,0.463,0,0,0,0
"687",276,1,2,1,0,0.958,0.958,1,1,0.958,0,1,0,0,0.958,0,0,0,0,0
"688",276,1,3,2,0,0.958,0.958,0,1,0.958,0,0,1,0,0,0.958,0,0,0,0
"689",276,2,3,3,0.958,2.146,1.188,1,1,0.958,0,0,0,1,0,0,0.958,0,0,0
"690",277,1,2,1,0,1.767,1.767,1,1,1.767,0,1,0,0,1.767,0,0,0,0,0
"691",277,1,3,2,0,1.767,1.767,0,1,1.767,0,0,1,0,0,1.767,0,0,0,0
"692",277,2,3,3,1.767,2.22,0.453,1,1,1.767,0,0,0,1,0,0,1.767,0,0,0
"693",278,1,2,1,0,0.305,0.305,1,0,0.305,0,0,0,0,0.305,0,0,0,0,0
"694",278,1,3,2,0,0.305,0.305,0,0,0.305,0,0,0,0,0,0.305,0,0,0,0
"695",278,2,3,3,0.305,0.641,0.336,1,0,0.305,0,0,0,0,0,0,0.305,0,0,0
"696",279,1,2,1,0,0.611,0.611,0,1,2.473,0,1,0,0,2.473,0,0,0,0,0
"697",279,1,3,2,0,0.611,0.611,1,1,2.473,0,0,1,0,0,2.473,0,0,0,0
"698",280,1,2,1,0,0.933,0.933,0,0,1.952,0,0,0,0,1.952,0,0,0,0,0
"699",280,1,3,2,0,0.933,0.933,1,0,1.952,0,0,0,0,0,1.952,0,0,0,0
"700",281,1,2,1,0,0.414,0.414,1,0,0.414,1,0,0,0,0.414,0,0,1,0,0
"701",281,1,3,2,0,0.414,0.414,0,0,0.414,1,0,0,0,0,0.414,0,0,1,0
"702",281,2,3,3,0.414,0.47,0.056,1,0,0.414,1,0,0,0,0,0,0.414,0,0,1
"703",282,1,2,1,0,0.38,0.38,0,1,1.709,1,1,0,0,1.709,0,0,1,0,0
"704",282,1,3,2,0,0.38,0.38,1,1,1.709,1,0,1,0,0,1.709,0,0,1,0
"705",283,1,2,1,0,0.228,0.228,1,0,0.228,0,0,0,0,0.228,0,0,0,0,0
"706",283,1,3,2,0,0.228,0.228,0,0,0.228,0,0,0,0,0,0.228,0,0,0,0
"707",283,2,3,3,0.228,2.276,2.048,1,0,0.228,0,0,0,0,0,0,0.228,0,0,0
"708",284,1,2,1,0,1.878,1.878,0,0,2.153,0,0,0,0,2.153,0,0,0,0,0
"709",284,1,3,2,0,1.878,1.878,1,0,2.153,0,0,0,0,0,2.153,0,0,0,0
"710",285,1,2,1,0,0.891,0.891,0,0,2.057,0,0,0,0,2.057,0,0,0,0,0
"711",285,1,3,2,0,0.891,0.891,1,0,2.057,0,0,0,0,0,2.057,0,0,0,0
"712",286,1,2,1,0,0.241,0.241,1,0,0.241,1,0,0,0,0.241,0,0,1,0,0
"713",286,1,3,2,0,0.241,0.241,0,0,0.241,1,0,0,0,0,0.241,0,0,1,0
"714",286,2,3,3,0.241,2.215,1.974,1,0,0.241,1,0,0,0,0,0,0.241,0,0,1
"715",287,1,2,1,0,0.406,0.406,0,1,0.929,0,1,0,0,0.929,0,0,0,0,0
"716",287,1,3,2,0,0.406,0.406,1,1,0.929,0,0,1,0,0,0.929,0,0,0,0
"717",288,1,2,1,0,0.569,0.569,1,0,0.569,0,0,0,0,0.569,0,0,0,0,0
"718",288,1,3,2,0,0.569,0.569,0,0,0.569,0,0,0,0,0,0.569,0,0,0,0
"719",288,2,3,3,0.569,1.198,0.629,1,0,0.569,0,0,0,0,0,0,0.569,0,0,0
"720",289,1,2,1,0,0.164,0.164,1,0,0.164,0,0,0,0,0.164,0,0,0,0,0
"721",289,1,3,2,0,0.164,0.164,0,0,0.164,0,0,0,0,0,0.164,0,0,0,0
"722",289,2,3,3,0.164,0.18,0.016,1,0,0.164,0,0,0,0,0,0,0.164,0,0,0
"723",290,1,2,1,0,0.615,0.615,0,0,0.764,0,0,0,0,0.764,0,0,0,0,0
"724",290,1,3,2,0,0.615,0.615,1,0,0.764,0,0,0,0,0,0.764,0,0,0,0
"725",291,1,2,1,0,0.14,0.14,0,0,0.719,1,0,0,0,0.719,0,0,1,0,0
"726",291,1,3,2,0,0.14,0.14,1,0,0.719,1,0,0,0,0,0.719,0,0,1,0
"727",292,1,2,1,0,0.412,0.412,0,1,0.695,0,1,0,0,0.695,0,0,0,0,0
"728",292,1,3,2,0,0.412,0.412,1,1,0.695,0,0,1,0,0,0.695,0,0,0,0
"729",293,1,2,1,0,0.806,0.806,0,0,1.061,0,0,0,0,1.061,0,0,0,0,0
"730",293,1,3,2,0,0.806,0.806,1,0,1.061,0,0,0,0,0,1.061,0,0,0,0
"731",294,1,2,1,0,1.891,1.891,1,0,1.891,0,0,0,0,1.891,0,0,0,0,0
"732",294,1,3,2,0,1.891,1.891,0,0,1.891,0,0,0,0,0,1.891,0,0,0,0
"733",294,2,3,3,1.891,2.504,0.613,1,0,1.891,0,0,0,0,0,0,1.891,0,0,0
"734",295,1,2,1,0,0.631,0.631,1,1,0.631,0,1,0,0,0.631,0,0,0,0,0
"735",295,1,3,2,0,0.631,0.631,0,1,0.631,0,0,1,0,0,0.631,0,0,0,0
"736",295,2,3,3,0.631,1.758,1.127,1,1,0.631,0,0,0,1,0,0,0.631,0,0,0
"737",296,1,2,1,0,0.189,0.189,1,1,0.189,0,1,0,0,0.189,0,0,0,0,0
"738",296,1,3,2,0,0.189,0.189,0,1,0.189,0,0,1,0,0,0.189,0,0,0,0
"739",296,2,3,3,0.189,0.449,0.26,1,1,0.189,0,0,0,1,0,0,0.189,0,0,0
"740",297,1,2,1,0,0.211,0.211,1,1,0.211,1,1,0,0,0.211,0,0,1,0,0
"741",297,1,3,2,0,0.211,0.211,0,1,0.211,1,0,1,0,0,0.211,0,0,1,0
"742",297,2,3,3,0.211,1.232,1.021,1,1,0.211,1,0,0,1,0,0,0.211,0,0,1
"743",298,1,2,1,0,0.895,0.895,1,1,0.895,1,1,0,0,0.895,0,0,1,0,0
"744",298,1,3,2,0,0.895,0.895,0,1,0.895,1,0,1,0,0,0.895,0,0,1,0
"745",298,2,3,3,0.895,1.316,0.421,1,1,0.895,1,0,0,1,0,0,0.895,0,0,1
"746",299,1,2,1,0,0.445,0.445,0,1,0.461,0,1,0,0,0.461,0,0,0,0,0
"747",299,1,3,2,0,0.445,0.445,1,1,0.461,0,0,1,0,0,0.461,0,0,0,0
"748",300,1,2,1,0,0.757,0.757,1,0,0.757,1,0,0,0,0.757,0,0,1,0,0
"749",300,1,3,2,0,0.757,0.757,0,0,0.757,1,0,0,0,0,0.757,0,0,1,0
"750",300,2,3,3,0.757,3.192,2.435,1,0,0.757,1,0,0,0,0,0,0.757,0,0,1
"751",301,1,2,1,0,1.18,1.18,1,1,1.18,0,1,0,0,1.18,0,0,0,0,0
"752",301,1,3,2,0,1.18,1.18,0,1,1.18,0,0,1,0,0,1.18,0,0,0,0
"753",301,2,3,3,1.18,1.272,0.0920000000000001,1,1,1.18,0,0,0,1,0,0,1.18,0,0,0
"754",302,1,2,1,0,0.765,0.765,1,0,0.765,1,0,0,0,0.765,0,0,1,0,0
"755",302,1,3,2,0,0.765,0.765,0,0,0.765,1,0,0,0,0,0.765,0,0,1,0
"756",302,2,3,3,0.765,0.77,0.005,1,0,0.765,1,0,0,0,0,0,0.765,0,0,1
"757",303,1,2,1,0,0.958,0.958,1,0,0.958,0,0,0,0,0.958,0,0,0,0,0
"758",303,1,3,2,0,0.958,0.958,0,0,0.958,0,0,0,0,0,0.958,0,0,0,0
"759",303,2,3,3,0.958,1.21,0.252,1,0,0.958,0,0,0,0,0,0,0.958,0,0,0
"760",304,1,2,1,0,0.325,0.325,0,0,2.038,0,0,0,0,2.038,0,0,0,0,0
"761",304,1,3,2,0,0.325,0.325,1,0,2.038,0,0,0,0,0,2.038,0,0,0,0
"762",305,1,2,1,0,0.781,0.781,0,0,1.764,0,0,0,0,1.764,0,0,0,0,0
"763",305,1,3,2,0,0.781,0.781,1,0,1.764,0,0,0,0,0,1.764,0,0,0,0
"764",306,1,2,1,0,0.309,0.309,1,1,0.309,1,1,0,0,0.309,0,0,1,0,0
"765",306,1,3,2,0,0.309,0.309,0,1,0.309,1,0,1,0,0,0.309,0,0,1,0
"766",306,2,3,3,0.309,0.397,0.088,1,1,0.309,1,0,0,1,0,0,0.309,0,0,1
"767",307,1,2,1,0,0.079,0.079,1,0,0.079,0,0,0,0,0.079,0,0,0,0,0
"768",307,1,3,2,0,0.079,0.079,0,0,0.079,0,0,0,0,0,0.079,0,0,0,0
"769",307,2,3,3,0.079,0.338,0.259,1,0,0.079,0,0,0,0,0,0,0.079,0,0,0
"770",308,1,2,1,0,0.418,0.418,1,1,0.418,0,1,0,0,0.418,0,0,0,0,0
"771",308,1,3,2,0,0.418,0.418,0,1,0.418,0,0,1,0,0,0.418,0,0,0,0
"772",308,2,3,3,0.418,2.744,2.326,1,1,0.418,0,0,0,1,0,0,0.418,0,0,0
"773",309,1,2,1,0,0.289,0.289,1,1,0.289,0,1,0,0,0.289,0,0,0,0,0
"774",309,1,3,2,0,0.289,0.289,0,1,0.289,0,0,1,0,0,0.289,0,0,0,0
"775",309,2,3,3,0.289,0.751,0.462,1,1,0.289,0,0,0,1,0,0,0.289,0,0,0
"776",310,1,2,1,0,0.096,0.096,0,1,0.263,0,1,0,0,0.263,0,0,0,0,0
"777",310,1,3,2,0,0.096,0.096,1,1,0.263,0,0,1,0,0,0.263,0,0,0,0
"778",311,1,2,1,0,0.038,0.038,0,0,0.174,0,0,0,0,0.174,0,0,0,0,0
"779",311,1,3,2,0,0.038,0.038,1,0,0.174,0,0,0,0,0,0.174,0,0,0,0
"780",312,1,2,1,0,0.086,0.086,1,1,0.086,1,1,0,0,0.086,0,0,1,0,0
"781",312,1,3,2,0,0.086,0.086,0,1,0.086,1,0,1,0,0,0.086,0,0,1,0
"782",312,2,3,3,0.086,0.925,0.839,1,1,0.086,1,0,0,1,0,0,0.086,0,0,1
"783",313,1,2,1,0,1.407,1.407,0,1,1.683,0,1,0,0,1.683,0,0,0,0,0
"784",313,1,3,2,0,1.407,1.407,1,1,1.683,0,0,1,0,0,1.683,0,0,0,0
"785",314,1,2,1,0,0.279,0.279,1,0,0.279,1,0,0,0,0.279,0,0,1,0,0
"786",314,1,3,2,0,0.279,0.279,0,0,0.279,1,0,0,0,0,0.279,0,0,1,0
"787",314,2,3,3,0.279,1.366,1.087,1,0,0.279,1,0,0,0,0,0,0.279,0,0,1
"788",315,1,2,1,0,0.931,0.931,0,0,2.55,0,0,0,0,2.55,0,0,0,0,0
"789",315,1,3,2,0,0.931,0.931,1,0,2.55,0,0,0,0,0,2.55,0,0,0,0
"790",316,1,2,1,0,0.39,0.39,0,0,0.644,1,0,0,0,0.644,0,0,1,0,0
"791",316,1,3,2,0,0.39,0.39,1,0,0.644,1,0,0,0,0,0.644,0,0,1,0
"792",317,1,2,1,0,2.253,2.253,0,0,4.111,0,0,0,0,4.111,0,0,0,0,0
"793",317,1,3,2,0,2.253,2.253,1,0,4.111,0,0,0,0,0,4.111,0,0,0,0
"794",318,1,2,1,0,0.034,0.034,1,1,0.034,0,1,0,0,0.034,0,0,0,0,0
"795",318,1,3,2,0,0.034,0.034,0,1,0.034,0,0,1,0,0,0.034,0,0,0,0
"796",318,2,3,3,0.034,0.773,0.739,1,1,0.034,0,0,0,1,0,0,0.034,0,0,0
"797",319,1,2,1,0,0.571,0.571,1,1,0.571,0,1,0,0,0.571,0,0,0,0,0
"798",319,1,3,2,0,0.571,0.571,0,1,0.571,0,0,1,0,0,0.571,0,0,0,0
"799",319,2,3,3,0.571,0.614,0.043,1,1,0.571,0,0,0,1,0,0,0.571,0,0,0
"800",320,1,2,1,0,0.477,0.477,1,0,0.477,0,0,0,0,0.477,0,0,0,0,0
"801",320,1,3,2,0,0.477,0.477,0,0,0.477,0,0,0,0,0,0.477,0,0,0,0
"802",320,2,3,3,0.477,2.563,2.086,1,0,0.477,0,0,0,0,0,0,0.477,0,0,0
"803",321,1,2,1,0,0.031,0.031,0,0,0.632,0,0,0,0,0.632,0,0,0,0,0
"804",321,1,3,2,0,0.031,0.031,1,0,0.632,0,0,0,0,0,0.632,0,0,0,0
"805",322,1,2,1,0,0.408,0.408,1,0,0.408,0,0,0,0,0.408,0,0,0,0,0
"806",322,1,3,2,0,0.408,0.408,0,0,0.408,0,0,0,0,0,0.408,0,0,0,0
"807",322,2,3,3,0.408,2.024,1.616,1,0,0.408,0,0,0,0,0,0,0.408,0,0,0
"808",323,1,2,1,0,0.165,0.165,0,1,0.645,0,1,0,0,0.645,0,0,0,0,0
"809",323,1,3,2,0,0.165,0.165,1,1,0.645,0,0,1,0,0,0.645,0,0,0,0
"810",324,1,2,1,0,0.182,0.182,1,0,0.182,1,0,0,0,0.182,0,0,1,0,0
"811",324,1,3,2,0,0.182,0.182,0,0,0.182,1,0,0,0,0,0.182,0,0,1,0
